tabela_fonte,alimento_id,alimento,grupo,ivn,origem_animal,umidade_pct,energia_kcal,proteina_g,lipideos_g,colesterol_mg,carboidrato_g,fibra_alimentar_g,calcio_mg,magnesio_mg,manganes_mg,fosforo_mg,ferro_mg,sodio_mg,potassio_mg,cobre_mg,zinco_mg,se,rae_mcg,tiamina_mg,riboflavina_mg,niacina_mg,ac_pantontenico,piridoxina_mg,folato_dfe,vit_b12,c_mg,colina_total,vit_k_filoquinona,vit_a_ui,betacaroteno,vit_e_alfatocoferol,vitamina_d,luteina_zeoxantina,ac_graxos_total_saturados,col_18_e_1_indifernciado,col_18_e_2_indiferenciado,col_18_e_3_indiferenciado,col_22_e_6_n3_dha,col_20_e_5_n3_epa,ac_graxos_totais_monoinsaturados,ac_graxos_totais_poliinsaturados,triptofano,treonina,isoleucina,leucina,lisina,metionina,cisteina,tirosina,fenilalanina,valina,histidina
USDA,9244,"Peaches desidratado (baixa umidade), não cozidas",Fruta,,,7.5,325.0,4.89,1.03,0.0,83.18,,38.0,57.0,0.413,162.0,5.51,10.0,1351.0,0.493,0.78,,71.0,0.039,0.11,4.825,0.522,0.159,7.0,0.0,10.6,,,1417.0,,,0.0,,0.111,0.369,0.486,0.012,,,0.377,0.498,0.014,0.192,0.141,0.277,0.157,0.118,0.04,0.128,0.154,0.267,0.091
USDA,9245,"Peaches desidratado (baixa umidade), estufado",Fruta,,,62.04,133.0,2.01,0.42,0.0,34.14,,16.0,23.0,0.17,66.0,2.26,4.0,554.0,0.202,0.32,,20.0,0.008,0.06,2.03,0.356,0.054,3.0,0.0,6.8,,,396.0,,,0.0,,0.045,0.151,0.199,0.005,,,0.154,0.204,0.006,0.079,0.058,0.114,0.065,0.048,0.016,0.052,0.063,0.109,0.037
USDA,9246,"Peaches, secos, não cozidas",Fruta,,,31.8,239.0,3.61,0.76,0.0,61.33,8.2,28.0,42.0,0.305,119.0,4.06,7.0,996.0,0.364,0.57,0.5,108.0,0.002,0.212,4.375,0.564,0.067,0.0,0.0,4.8,12.7,15.7,2163.0,1074.0,0.19,0.0,559.0,0.082,0.272,0.358,0.009,0.0,0.0,0.278,0.367,0.01,0.141,0.104,0.204,0.116,0.087,0.029,0.094,0.114,0.197,0.067
USDA,9247,"Peaches, secas, estufado, sem adição de açúcar",Fruta,,,78.1,77.0,1.16,0.25,0.0,19.69,2.7,9.0,13.0,0.098,38.0,1.31,2.0,320.0,0.117,0.18,0.2,10.0,0.005,0.021,1.519,0.181,0.038,0.0,0.0,3.7,4.1,5.0,197.0,98.0,0.06,0.0,180.0,0.026,0.087,0.115,0.003,0.0,0.0,0.089,0.118,0.003,0.045,0.033,0.065,0.037,0.028,0.009,0.03,0.036,0.063,0.021
USDA,9252,"Peras, cru",Fruta,True,,83.96,57.0,0.36,0.14,0.0,15.23,3.1,9.0,7.0,0.048,12.0,0.18,1.0,116.0,0.082,0.1,0.1,1.0,0.012,0.026,0.161,0.049,0.029,7.0,0.0,4.3,5.1,4.4,25.0,14.0,0.12,0.0,44.0,0.022,0.081,0.093,0.001,0.0,0.0,0.084,0.094,0.002,0.011,0.011,0.019,0.017,0.002,0.002,0.002,0.011,0.017,0.002
USDA,9254,"Peras, enlatados, pacote de suco, sólidos e líquidos",Fruta,,,86.47,50.0,0.34,0.07,0.0,12.94,1.6,9.0,7.0,0.034,12.0,0.29,4.0,96.0,0.053,0.09,0.0,0.0,0.011,0.011,0.2,0.022,0.014,1.0,0.0,1.6,3.4,0.3,6.0,3.0,0.08,0.0,34.0,0.004,0.013,0.015,0.0,0.0,0.0,0.014,0.015,,0.009,0.01,0.017,0.012,0.004,0.003,0.003,0.009,0.012,0.004
USDA,9259,"Peras, secas, não cozidas",Fruta,,,26.69,262.0,1.87,0.63,0.0,69.7,7.5,34.0,33.0,0.327,59.0,2.1,6.0,533.0,0.371,0.39,0.2,0.0,0.008,0.145,1.372,0.153,0.072,0.0,0.0,7.0,23.0,20.4,3.0,2.0,0.06,0.0,50.0,0.035,0.128,0.146,0.002,0.0,0.0,0.132,0.148,,0.049,0.054,0.094,0.066,0.022,0.018,0.016,0.049,0.066,0.02
USDA,9260,"Peras, secas, estufado, sem adição de açúcar",Fruta,,,64.44,127.0,0.91,0.31,0.0,33.81,6.4,16.0,16.0,0.159,28.0,1.02,3.0,258.0,0.18,0.19,0.1,2.0,0.004,0.02,0.351,0.074,0.035,0.0,0.0,4.0,11.2,9.9,42.0,23.0,0.03,0.0,24.0,0.017,0.062,0.071,0.001,0.0,0.0,0.064,0.072,,0.023,0.026,0.046,0.032,0.011,0.009,0.008,0.024,0.032,0.01
USDA,9262,"Pear néctar, enlatados, sem ácido ascórbico adicionado",Fruta,,,84.01,60.0,0.11,0.01,0.0,15.76,0.6,5.0,3.0,0.03,3.0,0.26,4.0,13.0,0.067,0.07,0.0,0.0,0.002,0.013,0.128,0.022,0.014,1.0,0.0,1.1,2.0,1.8,1.0,1.0,0.05,0.0,20.0,0.001,0.002,0.003,0.0,0.0,0.0,0.003,0.003,,,,,,,,,,,
USDA,9263,"Caquis, japonês, matéria-",Fruta,True,,80.32,70.0,0.58,0.19,0.0,18.59,3.6,8.0,9.0,0.355,17.0,0.15,1.0,161.0,0.113,0.11,0.6,81.0,0.03,0.02,0.1,,0.1,8.0,0.0,7.5,7.6,2.6,1627.0,253.0,0.73,0.0,834.0,0.02,0.037,0.039,0.004,0.0,0.0,0.037,0.043,0.01,0.03,0.025,0.042,0.033,0.005,0.013,0.016,0.026,0.03,0.012
USDA,9264,"Caquis, japonês, seca",Fruta,,,23.01,274.0,1.38,0.59,0.0,73.43,14.5,25.0,31.0,1.39,81.0,0.74,2.0,802.0,0.442,0.42,,38.0,,0.029,0.18,,,,0.0,0.0,,,767.0,374.0,,0.0,,,,,,,,,,0.024,0.071,0.06,0.101,0.078,0.012,0.03,0.039,0.063,0.072,0.027
USDA,9265,"Caquis, nativo, cru",Fruta,True,,64.4,127.0,0.8,0.4,0.0,33.5,,27.0,,,26.0,2.5,1.0,310.0,,,,,,,,,,,0.0,66.0,,,,,,,,,,,,,,,,0.014,0.041,0.035,0.058,0.045,0.007,0.018,0.023,0.036,0.042,0.016
USDA,9266,"Abacaxi, cru, todas as variedades",Fruta,True,,86.0,50.0,0.54,0.12,0.0,13.12,1.4,13.0,12.0,0.927,8.0,0.29,1.0,109.0,0.11,0.12,0.1,3.0,0.079,0.032,0.5,0.213,0.112,18.0,0.0,47.8,5.5,0.7,58.0,35.0,0.02,0.0,0.0,0.009,0.012,0.023,0.017,0.0,0.0,0.013,0.04,0.005,0.019,0.019,0.024,0.026,0.012,0.014,0.019,0.021,0.024,0.01
USDA,9273,"Suco de abacaxi, enlatados ou engarrafados, sem açúcar, sem ácido ascórbico adicionado",Fruta,,,86.37,53.0,0.36,0.12,0.0,12.87,0.2,13.0,12.0,0.504,8.0,0.31,2.0,130.0,0.069,0.11,0.1,0.0,0.058,0.021,0.199,0.056,0.1,18.0,0.0,10.0,3.3,0.3,5.0,3.0,0.02,0.0,0.0,0.008,0.012,0.024,0.018,0.0,0.0,0.014,0.042,,,,,,,,,,,
USDA,9274,"Suco de abacaxi, concentrado congelado, sem açúcar, sem diluição",Fruta,True,,53.1,179.0,1.3,0.1,0.0,44.3,0.7,39.0,35.0,3.439,28.0,0.9,3.0,472.0,0.313,0.4,0.4,3.0,0.23,0.06,0.9,0.43,0.255,37.0,0.0,42.0,11.6,1.0,50.0,30.0,0.03,0.0,0.0,0.007,0.011,0.02,0.015,0.0,0.0,0.012,0.035,,,,,,,,,,,
USDA,9275,"Suco de abacaxi, concentrado congelado, sem açúcar, diluído com água 3 de volume",Fruta,,,86.6,51.0,0.4,0.03,0.0,12.67,0.2,13.0,14.0,1.049,9.0,0.16,1.0,132.0,0.045,0.08,0.1,1.0,0.07,0.02,0.2,0.125,0.074,11.0,0.0,12.0,3.3,0.3,10.0,6.0,0.01,0.0,0.0,0.002,0.003,0.006,0.004,0.0,0.0,0.003,0.01,,,,,,,,,,,
USDA,9276,"Pitanga, (Suriname-cereja), em bruto",Fruta,True,,90.81,33.0,0.8,0.4,0.0,7.49,,9.0,12.0,,11.0,0.2,3.0,103.0,,,,75.0,0.03,0.04,0.3,,,,0.0,26.3,,,1500.0,,,,,,,,,,,,,,,,,,,,,,,
USDA,9277,"Plátanos, matéria-",Fruta,True,,65.28,122.0,1.3,0.37,0.0,31.89,2.3,3.0,37.0,,34.0,0.6,4.0,499.0,0.081,0.14,1.5,56.0,0.052,0.054,0.686,0.26,0.299,22.0,0.0,18.4,13.5,0.7,1127.0,457.0,0.14,0.0,30.0,0.143,0.021,0.043,0.025,0.0,0.0,0.032,0.069,0.015,0.034,0.036,0.059,0.06,0.017,0.02,0.032,0.044,0.046,0.064
USDA,9278,"Plátanos, cozinhado",Fruta,,,67.3,116.0,0.79,0.18,0.0,31.15,2.3,2.0,32.0,,28.0,0.58,5.0,465.0,0.066,0.13,1.4,45.0,0.046,0.052,0.756,0.233,0.24,26.0,0.0,10.9,12.7,0.7,909.0,369.0,0.13,0.0,28.0,0.069,0.01,0.021,0.012,0.0,0.0,0.015,0.033,0.009,0.021,0.022,0.036,0.037,0.01,0.012,0.02,0.027,0.028,0.039
USDA,9279,"Ameixas, cru",Fruta,True,,87.23,46.0,0.7,0.28,0.0,11.42,1.4,6.0,7.0,0.052,16.0,0.17,0.0,157.0,0.057,0.1,0.0,17.0,0.028,0.026,0.417,0.135,0.029,5.0,0.0,9.5,1.9,6.4,345.0,190.0,0.26,0.0,73.0,0.017,0.132,0.044,0.0,0.0,0.0,0.134,0.044,0.009,0.01,0.014,0.015,0.016,0.008,0.002,0.008,0.014,0.016,0.009
USDA,9286,"Romãs, matéria-",Fruta,True,,77.93,83.0,1.67,1.17,0.0,18.7,4.0,10.0,12.0,0.119,36.0,0.3,3.0,236.0,0.158,0.35,0.5,0.0,0.067,0.053,0.293,0.377,0.075,38.0,0.0,10.2,7.6,16.4,0.0,0.0,0.6,0.0,0.0,0.12,0.077,0.079,0.0,0.0,0.0,0.093,0.079,,,,,,,,,,,
USDA,9287,"Figos, matéria-",Fruta,True,,87.55,41.0,0.73,0.51,0.0,9.57,3.6,56.0,85.0,,24.0,0.3,5.0,220.0,0.08,0.12,0.6,2.0,0.014,0.06,0.46,,0.06,6.0,0.0,14.0,,,43.0,25.0,,,,0.067,0.072,0.186,0.023,0.0,0.0,0.075,0.213,,,,,,,,,,,
USDA,9289,"Prunes desidratado (baixa umidade), não cozidas",Fruta,,,4.0,339.0,3.7,0.73,0.0,89.07,,72.0,64.0,0.312,112.0,3.52,5.0,1058.0,0.611,0.75,,88.0,0.118,0.165,2.995,0.418,0.745,2.0,0.0,0.0,,,1762.0,,,0.0,,0.059,0.477,0.159,,,,0.483,0.159,,,,,,,,,,,
USDA,9290,"Prunes desidratado (baixa umidade), estufado",Fruta,,,67.99,113.0,1.23,0.24,0.0,29.7,,24.0,21.0,0.104,37.0,1.17,2.0,353.0,0.204,0.25,,26.0,0.046,0.03,0.985,0.108,0.191,0.0,0.0,0.0,,,523.0,,,0.0,,0.02,0.159,0.053,,,,0.161,0.053,,,,,,,,,,,
USDA,9291,"Ameixas, secas (ameixas), não cozidos",Fruta,True,,30.92,240.0,2.18,0.38,0.0,63.88,7.1,43.0,41.0,0.299,69.0,0.93,2.0,732.0,0.281,0.44,0.3,39.0,0.051,0.186,1.882,0.422,0.205,4.0,0.0,0.6,10.1,59.5,781.0,394.0,0.43,0.0,148.0,0.088,0.014,0.044,0.017,0.0,0.0,0.053,0.062,0.025,0.049,0.041,0.066,0.05,0.016,0.011,0.021,0.052,0.056,0.027
USDA,9292,"Ameixas, secas (ameixas), ensopado, sem adição de açúcar",Fruta,,,69.73,107.0,0.96,0.16,0.0,28.08,3.1,19.0,18.0,0.131,30.0,0.41,1.0,321.0,0.123,0.19,0.1,17.0,0.024,0.1,0.723,0.107,0.218,0.0,0.0,2.9,4.4,26.1,342.0,173.0,0.19,0.0,65.0,0.01,0.079,0.026,0.0,0.0,0.0,0.08,0.026,,,,,,,,,,,
USDA,9294,"Suco de ameixa, enlatados",Fruta,,,81.24,71.0,0.61,0.03,0.0,17.45,1.0,12.0,14.0,0.151,25.0,1.18,4.0,276.0,0.068,0.21,0.6,0.0,0.016,0.07,0.785,0.107,0.218,0.0,0.0,4.1,2.7,3.4,3.0,2.0,0.12,0.0,40.0,0.003,0.021,0.007,0.0,0.0,0.0,0.021,0.007,,,,,,,,,,,
USDA,9295,"Pummelo, matéria-",Fruta,True,,89.1,38.0,0.76,0.04,0.0,9.62,1.0,4.0,6.0,0.017,17.0,0.11,1.0,216.0,0.048,0.08,,0.0,0.034,0.027,0.22,,0.036,,0.0,61.0,,,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,
USDA,9296,"Marmelos, matéria-",Fruta,True,,83.8,57.0,0.4,0.1,0.0,15.3,1.9,11.0,8.0,,17.0,0.7,4.0,197.0,0.13,0.04,0.6,2.0,0.02,0.03,0.2,0.081,0.04,3.0,0.0,15.0,,,40.0,,,,,0.01,0.036,0.049,0.0,0.0,0.0,0.036,0.05,,,,,,,,,,,
USDA,9297,"Passas, sem sementes de ouro",Fruta,True,,14.97,302.0,3.39,0.46,0.0,79.52,4.0,53.0,35.0,0.308,115.0,1.79,12.0,746.0,0.363,0.32,0.7,0.0,0.008,0.191,1.142,0.14,0.323,3.0,0.0,3.2,11.1,3.5,0.0,0.0,0.12,0.0,0.0,0.151,0.019,0.104,0.031,0.0,0.0,0.019,0.135,,,,,,,,,,,
USDA,9298,"Passas, sem sementes",Fruta,True,,15.43,299.0,3.07,0.46,0.0,79.18,3.7,50.0,32.0,0.299,101.0,1.88,11.0,749.0,0.318,0.22,0.6,0.0,0.106,0.125,0.766,0.095,0.174,5.0,0.0,2.3,11.1,3.5,0.0,0.0,0.12,0.0,0.0,0.058,0.012,0.028,0.008,0.0,0.0,0.051,0.037,0.05,0.077,0.057,0.096,0.084,0.021,0.019,0.012,0.065,0.083,0.072
USDA,9299,"Passas, semeado",Fruta,True,,16.57,296.0,2.52,0.54,0.0,78.47,6.8,28.0,30.0,0.267,75.0,2.59,28.0,825.0,0.302,0.18,0.6,0.0,0.112,0.182,1.114,0.045,0.188,3.0,0.0,5.4,,,0.0,,,0.0,,0.178,0.022,0.122,0.037,0.0,0.0,0.022,0.159,,,,,,,,,,,
USDA,9302,"Framboesas, cru",Fruta,True,,85.75,52.0,1.2,0.65,0.0,11.94,6.5,25.0,22.0,0.67,29.0,0.69,1.0,151.0,0.09,0.42,0.2,2.0,0.032,0.038,0.598,0.329,0.055,21.0,0.0,26.2,12.3,7.8,33.0,12.0,0.87,0.0,136.0,0.019,0.059,0.249,0.126,0.0,0.0,0.064,0.375,,,,,,,,,,,
USDA,9311,"Roselle, matéria-",Fruta,True,,86.58,49.0,0.96,0.64,0.0,11.31,,215.0,51.0,,37.0,1.48,6.0,208.0,,,,14.0,0.011,0.028,0.31,,,,0.0,12.0,,,287.0,,,,,,,,,,,,,,,,,,,,,,,
USDA,9312,"Rosa-maçãs, matéria-",Fruta,True,,93.0,25.0,0.6,0.3,0.0,5.7,,29.0,5.0,0.029,8.0,0.07,0.0,123.0,0.016,0.06,,17.0,0.02,0.03,0.8,,,,0.0,22.3,,,339.0,,,,,,,,,,,,,,,,,,,,,,,
USDA,9313,"Sapoti, matéria-",Fruta,True,,78.0,83.0,0.44,1.1,0.0,19.96,5.3,21.0,12.0,,12.0,0.8,12.0,193.0,0.086,0.1,0.6,3.0,0.0,0.02,0.2,0.252,0.037,14.0,0.0,14.7,,,60.0,,,,,0.194,0.521,0.011,0.0,0.0,0.0,0.521,0.011,0.005,0.012,0.015,0.024,0.039,0.003,,0.014,0.013,0.016,0.016
USDA,9314,"Sapote, mamey, matéria-",Fruta,True,,64.87,124.0,1.45,0.46,0.0,32.1,5.4,18.0,11.0,0.204,26.0,0.78,7.0,454.0,0.213,0.19,,7.0,0.013,0.116,1.432,0.397,0.72,,0.0,23.0,,,143.0,82.0,2.11,,204.0,0.169,0.095,0.011,0.082,0.0,0.0,0.102,0.097,0.049,0.085,0.061,0.073,0.073,0.024,0.012,0.049,0.061,0.073,0.049
USDA,9315,"Graviola, matéria-",Fruta,True,,81.16,66.0,1.0,0.3,0.0,16.84,3.3,14.0,21.0,,27.0,0.6,14.0,278.0,0.086,0.1,0.6,0.0,0.07,0.05,0.9,0.253,0.059,14.0,0.0,20.6,7.6,0.4,2.0,1.0,0.08,0.0,0.0,0.051,0.085,0.069,0.0,0.0,0.0,0.09,0.069,0.011,,,,0.06,0.007,,,,,
USDA,9316,"Morangos, cru",Fruta,True,,90.95,32.0,0.67,0.3,0.0,7.68,2.0,16.0,13.0,0.386,24.0,0.41,1.0,153.0,0.048,0.14,0.4,1.0,0.024,0.022,0.386,0.125,0.047,24.0,0.0,58.8,5.7,2.2,12.0,7.0,0.29,0.0,26.0,0.015,0.042,0.09,0.065,0.0,0.0,0.043,0.155,0.008,0.02,0.016,0.034,0.026,0.002,0.006,0.022,0.019,0.019,0.012
USDA,9318,"Morangos, congelados, sem açúcar",Fruta,True,,89.97,35.0,0.43,0.11,0.0,9.13,2.1,16.0,11.0,0.29,13.0,0.75,2.0,148.0,0.049,0.13,0.7,2.0,0.022,0.037,0.462,0.108,0.028,17.0,0.0,41.2,5.7,2.2,45.0,27.0,0.29,0.0,26.0,0.006,0.015,0.031,0.023,0.0,0.0,0.015,0.054,0.005,0.013,0.01,0.022,0.017,0.001,0.004,0.014,0.012,0.012,0.008
USDA,9321,"Açúcar-maçãs, (pinha), matéria-",Fruta,True,,73.23,94.0,2.06,0.29,0.0,23.64,4.4,24.0,21.0,,32.0,0.6,9.0,247.0,0.086,0.1,0.6,0.0,0.11,0.113,0.883,0.226,0.2,14.0,0.0,36.3,,,6.0,,,,,0.048,0.114,0.04,0.0,0.0,0.0,0.114,0.04,0.01,,,,0.055,0.007,,,,,
USDA,9322,"Tamarindos, matéria-",Fruta,True,,31.4,239.0,2.8,0.6,0.0,62.5,5.1,74.0,92.0,,113.0,2.8,28.0,628.0,0.086,0.1,1.3,2.0,0.428,0.152,1.938,0.143,0.066,14.0,0.0,3.5,8.6,2.8,30.0,18.0,0.1,0.0,0.0,0.272,0.181,0.059,0.0,0.0,0.0,0.181,0.059,0.018,,,,0.139,0.014,,,,,
USDA,9326,"Melancia, cru",Fruta,True,,91.45,30.0,0.61,0.15,0.0,7.55,0.4,7.0,10.0,0.038,11.0,0.24,1.0,112.0,0.042,0.1,0.4,28.0,0.033,0.021,0.178,0.221,0.045,3.0,0.0,8.1,4.1,0.1,569.0,303.0,0.05,0.0,8.0,0.016,0.037,0.05,0.0,0.0,0.0,0.037,0.05,0.007,0.027,0.019,0.018,0.062,0.006,0.002,0.012,0.015,0.016,0.006
USDA,9334,"Feijoa, matéria-",Fruta,True,,83.28,61.0,0.71,0.42,0.0,15.21,6.4,17.0,9.0,0.084,19.0,0.14,3.0,172.0,0.036,0.06,,0.0,0.006,0.018,0.295,0.233,0.067,23.0,0.0,32.9,,3.5,6.0,2.0,0.16,,27.0,0.104,0.056,0.107,0.029,0.0,0.0,0.056,0.136,0.007,0.019,0.019,0.028,0.038,0.007,0.007,0.009,0.019,0.019,0.009
USDA,9340,"Pears, asiático, cru",Fruta,True,,88.25,42.0,0.5,0.23,0.0,10.65,3.6,4.0,8.0,0.06,11.0,0.0,0.0,121.0,0.05,0.02,0.1,0.0,0.009,0.01,0.219,0.07,0.022,8.0,0.0,3.8,5.1,4.5,0.0,0.0,0.12,0.0,50.0,0.012,0.047,0.054,0.001,0.0,0.0,0.049,0.055,0.005,0.013,0.014,0.025,0.017,0.006,0.005,0.004,0.013,0.018,0.005
USDA,9400,"Suco de maçã, enlatados ou engarrafados, sem açúcar, com ácido ascórbico adicionado",Fruta,,,88.24,46.0,0.1,0.13,0.0,11.3,0.2,8.0,5.0,0.074,7.0,0.12,4.0,101.0,0.012,0.02,0.1,0.0,0.021,0.017,0.073,0.049,0.018,0.0,0.0,38.5,1.8,0.0,1.0,0.0,0.01,0.0,16.0,0.022,0.005,0.033,0.007,0.0,0.0,0.006,0.039,,,,,,,,,,,
USDA,9404,"O sumo de toranja, rosa, cru",Fruta,True,,90.0,39.0,0.5,0.1,0.0,9.2,,9.0,12.0,0.02,15.0,0.2,1.0,162.0,0.033,0.05,,22.0,0.04,0.02,0.2,0.189,0.044,10.0,0.0,38.0,,,440.0,,,0.0,,0.014,0.012,0.019,0.005,,,0.013,0.024,,,,,,,,,,,
USDA,9407,"Néctar de pêssego, enlatados, com ácido ascórbico adicionado",Fruta,,,85.64,54.0,0.27,0.02,0.0,13.92,0.6,5.0,4.0,0.019,6.0,0.19,7.0,40.0,0.069,0.08,0.2,13.0,0.003,0.014,0.288,0.068,0.007,1.0,0.0,17.6,,,258.0,,,0.0,,0.002,0.008,0.01,,,,0.008,0.011,,,,,,,,,,,
USDA,9408,"Néctar de pêra, enlatados, com ácido ascórbico adicionado",Fruta,,,84.01,60.0,0.11,0.01,0.0,15.76,0.6,5.0,3.0,0.03,3.0,0.26,4.0,13.0,0.067,0.07,0.5,0.0,0.002,0.013,0.128,0.022,0.014,1.0,0.0,27.0,,,1.0,,,0.0,,0.001,0.002,0.003,,,,0.003,0.003,,,,,,,,,,,
USDA,9409,"Suco de abacaxi, enlatados ou engarrafados, sem açúcar, com ácido ascórbico adicionado",Fruta,,,86.37,53.0,0.36,0.12,0.0,12.87,0.2,13.0,12.0,0.504,8.0,0.31,2.0,130.0,0.069,0.11,0.1,0.0,0.058,0.021,0.199,0.056,0.1,18.0,0.0,43.8,3.3,0.3,5.0,3.0,0.02,0.0,0.0,0.008,0.012,0.024,0.018,0.0,0.0,0.014,0.042,,,,,,,,,,,
USDA,9410,"Suco de maçã, concentrado congelado, sem açúcar, sem rodeios, com ácido ascórbico adicionado",Fruta,,,57.0,166.0,0.51,0.37,0.0,41.0,,20.0,17.0,0.225,25.0,0.91,25.0,448.0,0.05,0.13,0.4,0.0,0.011,0.054,0.135,0.223,0.116,1.0,0.0,88.9,,,0.0,,,0.0,,0.06,0.014,0.089,0.019,,,0.015,0.108,,,,,,,,,,,
USDA,9411,"Suco de maçã, concentrado congelado, sem açúcar, diluído com 3 volumes de água, com ácido ascórbico adicionado",Fruta,,,87.9,47.0,0.14,0.1,0.0,11.54,0.1,6.0,5.0,0.063,7.0,0.26,7.0,126.0,0.014,0.04,0.1,0.0,0.003,0.015,0.038,0.063,0.033,0.0,0.0,25.0,,,0.0,,,0.0,,0.018,0.002,0.027,0.004,,,0.002,0.031,,,,,,,,,,,
USDA,9412,"Peras, cru, Bartlett",Fruta,True,,84.14,63.0,0.39,0.16,,15.01,3.1,9.0,6.0,0.037,11.0,0.19,1.0,101.0,0.078,0.08,0.1,1.0,0.012,0.026,0.164,0.042,0.026,,,4.4,5.1,3.8,28.0,14.0,0.12,,51.0,,,,,,,,,0.002,0.012,0.012,0.02,0.018,0.002,0.002,0.002,0.011,0.018,0.002
USDA,9413,"Peras, cru, vermelho Anjou",Fruta,True,,84.24,62.0,0.33,0.14,,14.94,3.0,11.0,7.0,0.056,13.0,0.19,1.0,123.0,0.07,0.13,0.1,1.0,0.012,0.028,0.162,0.053,0.039,,,5.2,5.1,4.9,24.0,14.0,0.12,,53.0,,,,,,,,,0.001,0.01,0.01,0.017,0.015,0.002,0.001,0.001,0.01,0.015,0.001
USDA,9414,"Peras, cru, Bosc",Fruta,True,,83.18,67.0,0.36,0.09,,16.1,3.1,10.0,7.0,0.047,14.0,0.15,1.0,122.0,0.104,0.13,0.0,1.0,0.012,0.023,0.152,0.057,0.021,,,2.8,5.1,5.2,19.0,11.0,0.12,,11.0,,,,,,,,,0.002,0.011,0.011,0.018,0.016,0.002,0.001,0.002,0.01,0.016,0.001
USDA,9415,"Peras, cru, Anjou verde",Fruta,True,,83.31,66.0,0.44,0.1,,15.79,3.1,11.0,7.0,0.048,13.0,0.24,1.0,127.0,0.077,0.1,0.0,1.0,0.01,0.022,0.151,0.043,0.026,,,4.4,5.1,4.3,25.0,14.0,0.12,,46.0,,,,,,,,,0.002,0.014,0.013,0.022,0.02,0.003,0.002,0.002,0.013,0.02,0.002
USDA,9421,"Datas, Medjool",Fruta,True,,21.32,277.0,1.81,0.15,,74.97,6.7,64.0,54.0,0.296,62.0,0.9,1.0,696.0,0.362,0.44,,7.0,0.05,0.06,1.61,0.805,0.249,15.0,,0.0,9.9,2.7,149.0,89.0,,0.0,23.0,,,,,,,,,0.007,0.042,0.045,0.082,0.054,0.017,0.046,0.016,0.048,0.066,0.029
USDA,9422,"Durian, crua ou congelada",Fruta,True,,64.99,147.0,1.47,5.33,0.0,27.09,3.8,6.0,30.0,0.325,39.0,0.43,2.0,436.0,0.207,0.28,,2.0,0.374,0.2,1.074,0.23,0.316,,0.0,19.7,,,44.0,23.0,,,,,,,,,,,,,,,,,,,,,,
USDA,9423,purê de Prune,Fruta,,,30.0,257.0,2.1,0.2,0.0,65.1,3.3,31.0,,,72.0,2.8,23.0,852.0,,,,100.0,0.04,,2.5,0.43,,,,4.3,,,2000.0,,,,,0.016,,,,,,,,,,,,,,,,,,
USDA,9427,"Abiyuch, matéria-",Fruta,True,,79.9,69.0,1.5,0.1,,17.6,5.3,8.0,24.0,0.182,47.0,1.61,20.0,304.0,0.057,0.31,,5.0,,,,,,,,54.1,,,100.0,60.0,,,,0.014,,,,,,,,,,,,,,,,,,
USDA,9428,"Rowal, matéria-",Fruta,True,,71.4,111.0,2.3,2.0,,23.9,6.2,15.0,32.0,0.155,52.0,2.2,4.0,131.0,1.06,0.43,,19.0,,,,,,,,25.8,,,383.0,230.0,,,,0.245,,,,,,,,,,,,,,,,,,
USDA,9429,"Abacaxi, matérias variedades tradicionais,",Fruta,True,,87.24,45.0,0.55,0.13,,11.82,,13.0,12.0,1.593,9.0,0.25,1.0,125.0,0.081,0.08,0.0,3.0,0.078,0.029,0.47,0.193,0.106,,,16.9,5.6,0.7,52.0,31.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,
USDA,9433,"Clementina, matéria-",Fruta,True,,86.58,47.0,0.85,0.15,,12.02,1.7,30.0,10.0,0.023,21.0,0.14,1.0,177.0,0.043,0.06,0.1,,0.086,0.03,0.636,0.151,0.075,24.0,,48.8,14.0,0.0,,,0.2,0.0,,,,,,,,,,,,,,,,,,,,
USDA,9442,"Suco de romã, engarrafado",Fruta,True,,85.95,54.0,0.15,0.29,0.0,13.13,0.1,11.0,7.0,0.095,11.0,0.1,9.0,214.0,0.021,0.09,0.3,0.0,0.015,0.015,0.233,0.285,0.04,24.0,0.0,0.1,4.8,10.4,0.0,0.0,0.38,0.0,0.0,0.077,0.049,0.05,0.0,0.0,0.0,0.059,0.05,,,,,,,,,,,
USDA,9443,"Suco, maçã e uva blend, com ácido ascórbico adicionado",Fruta,,,87.05,50.0,0.16,0.12,0.0,12.46,0.2,11.0,7.0,0.041,9.0,0.11,7.0,96.0,0.01,0.05,0.1,0.0,0.006,0.015,0.087,0.035,0.021,0.0,0.0,28.2,2.4,0.2,4.0,2.0,0.01,0.0,33.0,0.023,0.004,0.027,0.006,0.0,0.0,0.005,0.032,,,,,,,,,,,
USDA,9444,"Suco, maçã, uva e pêra blend, com ácido ascórbico acrescentado e cálcio",Fruta,,,86.44,52.0,0.17,0.12,0.0,12.96,0.2,72.0,6.0,0.086,11.0,0.14,5.0,89.0,0.013,0.06,0.1,0.0,0.005,0.015,0.094,0.03,0.018,0.0,0.0,50.7,1.8,0.0,1.0,0.0,0.01,0.0,16.0,0.021,0.005,0.033,0.007,0.0,0.0,0.005,0.04,,,,,,,,,,,
